time_stamp,time,temperature_2m,surface_pressure,cloud_cover,windspeed_10m,shortwave_radiation,year
2020-01-12 17:00:00+00:00,2020-01-12T17:00,2.7,962.9,100,29.9,228.0,2020
2020-01-12 18:00:00+00:00,2020-01-12T18:00,1.1,964.2,100,23.9,128.0,2020
2020-01-12 19:00:00+00:00,2020-01-12T19:00,0.1,965.7,100,20.2,103.0,2020
2020-01-12 20:00:00+00:00,2020-01-12T20:00,-0.5,966.9,100,19.4,64.0,2020
2020-01-12 21:00:00+00:00,2020-01-12T21:00,-1.3,968.2,100,19.5,47.0,2020
2020-01-12 22:00:00+00:00,2020-01-12T22:00,-2.4,969.8,100,18.0,11.0,2020
2020-01-12 23:00:00+00:00,2020-01-12T23:00,-3.1,970.9,100,16.4,0.0,2020
2020-01-13 00:00:00+00:00,2020-01-13T00:00,-3.9,971.8,100,14.0,0.0,2020
2020-01-13 01:00:00+00:00,2020-01-13T01:00,-4.2,971.6,100,15.1,0.0,2020
2020-01-13 02:00:00+00:00,2020-01-13T02:00,-4.5,971.6,100,12.0,0.0,2020
2020-01-13 03:00:00+00:00,2020-01-13T03:00,-4.5,971.6,100,9.7,0.0,2020
2020-01-13 04:00:00+00:00,2020-01-13T04:00,-4.5,972.7,100,4.8,0.0,2020
2020-01-13 05:00:00+00:00,2020-01-13T05:00,-4.4,972.9,100,0.5,0.0,2020
2020-01-13 06:00:00+00:00,2020-01-13T06:00,-4.1,973.0,100,4.4,0.0,2020
2020-01-13 07:00:00+00:00,2020-01-13T07:00,-4.0,973.1,100,5.5,0.0,2020
2020-01-13 08:00:00+00:00,2020-01-13T08:00,-3.9,972.5,99,7.6,0.0,2020
2020-01-13 09:00:00+00:00,2020-01-13T09:00,-3.8,971.2,96,9.7,0.0,2020
2020-01-13 10:00:00+00:00,2020-01-13T10:00,-3.9,970.3,97,10.7,0.0,2020
2020-01-13 11:00:00+00:00,2020-01-13T11:00,-4.0,969.7,95,11.6,0.0,2020
2020-01-13 12:00:00+00:00,2020-01-13T12:00,-3.2,969.5,98,13.2,0.0,2020
2020-01-13 13:00:00+00:00,2020-01-13T13:00,-1.8,969.1,90,15.0,6.0,2020
2020-01-13 14:00:00+00:00,2020-01-13T14:00,0.6,969.4,98,16.9,62.0,2020
2020-01-13 15:00:00+00:00,2020-01-13T15:00,2.6,969.7,98,18.2,159.0,2020
2020-01-13 16:00:00+00:00,2020-01-13T16:00,3.5,969.5,97,18.1,159.0,2020
2020-01-13 17:00:00+00:00,2020-01-13T17:00,4.9,968.9,100,17.1,189.0,2020
2020-01-13 18:00:00+00:00,2020-01-13T18:00,5.4,968.2,100,12.7,112.0,2020
2020-01-13 19:00:00+00:00,2020-01-13T19:00,5.8,967.7,100,10.1,102.0,2020
2020-01-13 20:00:00+00:00,2020-01-13T20:00,5.7,968.0,100,7.1,121.0,2020
2020-01-13 21:00:00+00:00,2020-01-13T21:00,3.6,968.6,100,7.6,49.0,2020
2020-01-13 22:00:00+00:00,2020-01-13T22:00,2.2,968.7,99,3.1,7.0,2020
2020-01-13 23:00:00+00:00,2020-01-13T23:00,2.0,969.3,100,7.2,0.0,2020
2020-01-14 00:00:00+00:00,2020-01-14T00:00,1.7,970.5,100,9.2,0.0,2020
2020-01-14 01:00:00+00:00,2020-01-14T01:00,1.7,970.9,94,14.3,0.0,2020
2020-01-14 02:00:00+00:00,2020-01-14T02:00,1.0,971.2,97,12.4,0.0,2020
2020-01-14 03:00:00+00:00,2020-01-14T03:00,0.0,971.3,98,8.9,0.0,2020
2020-01-14 04:00:00+00:00,2020-01-14T04:00,-0.6,971.1,100,7.8,0.0,2020
2020-01-14 05:00:00+00:00,2020-01-14T05:00,-0.8,971.3,96,8.1,0.0,2020
2020-01-14 06:00:00+00:00,2020-01-14T06:00,-0.9,971.3,100,6.9,0.0,2020
2020-01-14 07:00:00+00:00,2020-01-14T07:00,-1.1,971.2,100,4.4,0.0,2020
2020-01-14 08:00:00+00:00,2020-01-14T08:00,-1.3,970.7,100,4.1,0.0,2020
2020-01-14 09:00:00+00:00,2020-01-14T09:00,-1.3,969.8,100,2.4,0.0,2020
2020-01-14 10:00:00+00:00,2020-01-14T10:00,-1.5,969.7,100,1.6,0.0,2020
2020-01-14 11:00:00+00:00,2020-01-14T11:00,-1.5,969.5,100,3.6,0.0,2020
2020-01-14 12:00:00+00:00,2020-01-14T12:00,-1.1,969.2,100,5.2,0.0,2020
2020-01-14 13:00:00+00:00,2020-01-14T13:00,-1.2,968.4,66,7.2,3.0,2020
2020-01-14 14:00:00+00:00,2020-01-14T14:00,-0.7,968.2,76,10.7,48.0,2020
2020-01-14 15:00:00+00:00,2020-01-14T15:00,0.3,968.0,47,14.2,132.0,2020
2020-01-14 16:00:00+00:00,2020-01-14T16:00,2.4,967.1,19,12.7,287.0,2020
2020-01-14 17:00:00+00:00,2020-01-14T17:00,4.6,965.2,15,13.0,412.0,2020
2020-01-14 18:00:00+00:00,2020-01-14T18:00,6.4,963.8,50,17.7,429.0,2020
2020-01-14 19:00:00+00:00,2020-01-14T19:00,6.9,962.1,96,20.7,345.0,2020
2020-01-14 20:00:00+00:00,2020-01-14T20:00,4.9,961.3,93,14.3,101.0,2020
2020-01-14 21:00:00+00:00,2020-01-14T21:00,3.8,960.7,81,16.5,44.0,2020
2020-01-14 22:00:00+00:00,2020-01-14T22:00,2.8,960.3,100,19.5,12.0,2020
2020-01-14 23:00:00+00:00,2020-01-14T23:00,3.0,960.2,90,21.7,0.0,2020
2020-01-15 00:00:00+00:00,2020-01-15T00:00,2.3,960.7,91,21.8,0.0,2020
2020-01-15 01:00:00+00:00,2020-01-15T01:00,2.0,960.5,100,20.4,0.0,2020
2020-01-15 02:00:00+00:00,2020-01-15T02:00,1.9,960.8,100,16.6,0.0,2020
2020-01-15 03:00:00+00:00,2020-01-15T03:00,2.0,960.8,100,15.1,0.0,2020
2020-01-15 04:00:00+00:00,2020-01-15T04:00,2.1,960.8,100,14.1,0.0,2020
2020-01-15 05:00:00+00:00,2020-01-15T05:00,2.1,960.9,100,13.8,0.0,2020
2020-01-15 06:00:00+00:00,2020-01-15T06:00,1.6,961.4,100,15.1,0.0,2020
2020-01-15 07:00:00+00:00,2020-01-15T07:00,0.5,962.2,90,15.2,0.0,2020
2020-01-15 08:00:00+00:00,2020-01-15T08:00,0.1,962.1,97,13.2,0.0,2020
2020-01-15 09:00:00+00:00,2020-01-15T09:00,0.0,961.9,97,9.5,0.0,2020
2020-01-15 10:00:00+00:00,2020-01-15T10:00,-0.1,962.3,99,10.5,0.0,2020
2020-01-15 11:00:00+00:00,2020-01-15T11:00,0.1,963.0,98,13.3,0.0,2020
2020-01-15 12:00:00+00:00,2020-01-15T12:00,0.2,964.2,91,14.2,0.0,2020
2020-01-15 13:00:00+00:00,2020-01-15T13:00,-0.0,964.4,71,14.8,4.0,2020
2020-01-15 14:00:00+00:00,2020-01-15T14:00,0.3,964.3,44,12.4,47.0,2020
2020-01-15 15:00:00+00:00,2020-01-15T15:00,1.4,964.6,77,12.6,152.0,2020
2020-01-15 16:00:00+00:00,2020-01-15T16:00,2.1,964.5,100,12.3,202.0,2020
2020-01-15 17:00:00+00:00,2020-01-15T17:00,2.3,963.8,96,11.4,216.0,2020
2020-01-15 18:00:00+00:00,2020-01-15T18:00,2.5,963.8,100,13.0,231.0,2020
2020-01-15 19:00:00+00:00,2020-01-15T19:00,2.6,963.4,100,11.5,166.0,2020
2020-01-15 20:00:00+00:00,2020-01-15T20:00,2.6,963.0,100,9.7,123.0,2020
2020-01-15 21:00:00+00:00,2020-01-15T21:00,2.2,962.8,86,5.6,92.0,2020
2020-01-15 22:00:00+00:00,2020-01-15T22:00,0.0,962.3,46,4.3,24.0,2020
2020-01-15 23:00:00+00:00,2020-01-15T23:00,0.1,962.2,2,5.4,0.0,2020
2020-01-16 00:00:00+00:00,2020-01-16T00:00,-3.0,961.8,20,7.1,0.0,2020
2020-01-16 01:00:00+00:00,2020-01-16T01:00,-2.0,961.6,42,4.7,0.0,2020
2020-01-16 02:00:00+00:00,2020-01-16T02:00,-2.1,960.2,83,10.0,0.0,2020
2020-01-16 03:00:00+00:00,2020-01-16T03:00,-0.9,959.9,97,8.9,0.0,2020
2020-01-16 04:00:00+00:00,2020-01-16T04:00,-0.6,958.2,100,14.0,0.0,2020
2020-01-16 05:00:00+00:00,2020-01-16T05:00,0.1,957.3,100,12.7,0.0,2020
2020-01-16 06:00:00+00:00,2020-01-16T06:00,0.1,955.9,95,13.2,0.0,2020
2020-01-16 07:00:00+00:00,2020-01-16T07:00,-0.1,954.5,100,13.1,0.0,2020
2020-01-16 08:00:00+00:00,2020-01-16T08:00,-0.0,952.8,100,12.0,0.0,2020
2020-01-16 09:00:00+00:00,2020-01-16T09:00,0.2,952.0,99,9.6,0.0,2020
2020-01-16 10:00:00+00:00,2020-01-16T10:00,0.6,951.6,100,12.0,0.0,2020
2020-01-16 11:00:00+00:00,2020-01-16T11:00,1.7,951.6,100,22.4,0.0,2020
2020-01-16 12:00:00+00:00,2020-01-16T12:00,0.7,953.6,99,24.6,0.0,2020
2020-01-16 13:00:00+00:00,2020-01-16T13:00,-0.2,954.4,99,27.7,1.0,2020
2020-01-16 14:00:00+00:00,2020-01-16T14:00,-1.1,955.9,100,19.6,26.0,2020
2020-01-16 15:00:00+00:00,2020-01-16T15:00,-1.1,956.8,98,19.3,56.0,2020
2020-01-16 16:00:00+00:00,2020-01-16T16:00,-1.6,957.4,95,17.3,56.0,2020
2020-01-16 17:00:00+00:00,2020-01-16T17:00,-0.9,956.8,97,14.8,142.0,2020
2020-01-16 18:00:00+00:00,2020-01-16T18:00,-2.0,956.8,96,18.3,140.0,2020
2020-01-16 19:00:00+00:00,2020-01-16T19:00,-2.8,957.7,83,21.4,124.0,2020
2020-01-16 20:00:00+00:00,2020-01-16T20:00,-2.8,958.3,93,17.4,108.0,2020
2020-01-16 21:00:00+00:00,2020-01-16T21:00,-3.4,959.3,94,22.0,70.0,2020
2020-01-16 22:00:00+00:00,2020-01-16T22:00,-3.9,960.3,97,23.7,11.0,2020
2020-01-16 23:00:00+00:00,2020-01-16T23:00,-4.3,961.4,100,20.4,0.0,2020
2020-01-17 00:00:00+00:00,2020-01-17T00:00,-4.3,963.5,95,20.8,0.0,2020
2020-01-17 01:00:00+00:00,2020-01-17T01:00,-5.8,964.6,96,21.6,0.0,2020
2020-01-17 02:00:00+00:00,2020-01-17T02:00,-7.2,966.1,94,22.9,0.0,2020
2020-01-17 03:00:00+00:00,2020-01-17T03:00,-8.8,967.6,100,24.8,0.0,2020
2020-01-17 04:00:00+00:00,2020-01-17T04:00,-9.9,968.7,100,25.2,0.0,2020
2020-01-17 05:00:00+00:00,2020-01-17T05:00,-10.9,969.5,100,25.1,0.0,2020
2020-01-17 06:00:00+00:00,2020-01-17T06:00,-11.9,970.7,96,25.4,0.0,2020
2020-01-17 07:00:00+00:00,2020-01-17T07:00,-12.9,972.2,89,25.6,0.0,2020
2020-01-17 08:00:00+00:00,2020-01-17T08:00,-14.0,973.8,83,25.0,0.0,2020
2020-01-17 09:00:00+00:00,2020-01-17T09:00,-15.1,974.4,86,23.9,0.0,2020
2020-01-17 10:00:00+00:00,2020-01-17T10:00,-15.7,975.5,75,22.4,0.0,2020
2020-01-17 11:00:00+00:00,2020-01-17T11:00,-16.4,976.9,63,20.5,0.0,2020
2020-01-17 12:00:00+00:00,2020-01-17T12:00,-16.5,978.6,62,21.0,0.0,2020
2020-01-17 13:00:00+00:00,2020-01-17T13:00,-17.3,979.8,74,19.6,7.0,2020
2020-01-17 14:00:00+00:00,2020-01-17T14:00,-17.5,981.2,75,19.8,81.0,2020
2020-01-17 15:00:00+00:00,2020-01-17T15:00,-17.3,981.9,35,18.1,178.0,2020
2020-01-17 16:00:00+00:00,2020-01-17T16:00,-16.3,982.3,16,17.3,354.0,2020
2020-01-17 17:00:00+00:00,2020-01-17T17:00,-15.2,981.2,16,15.8,455.0,2020
2020-01-17 18:00:00+00:00,2020-01-17T18:00,-14.2,980.5,17,15.0,471.0,2020
2020-01-17 19:00:00+00:00,2020-01-17T19:00,-13.6,980.1,16,14.5,426.0,2020
2020-01-17 20:00:00+00:00,2020-01-17T20:00,-13.4,979.8,4,13.0,326.0,2020
2020-01-17 21:00:00+00:00,2020-01-17T21:00,-13.8,979.8,1,10.7,183.0,2020
2020-01-17 22:00:00+00:00,2020-01-17T22:00,-15.1,979.8,1,8.4,39.0,2020
2020-01-17 23:00:00+00:00,2020-01-17T23:00,-15.7,980.2,3,9.9,0.0,2020
2020-01-18 00:00:00+00:00,2020-01-18T00:00,-17.3,981.0,11,9.3,0.0,2020
2020-01-18 01:00:00+00:00,2020-01-18T01:00,-17.4,980.8,100,6.6,0.0,2020
2020-01-18 02:00:00+00:00,2020-01-18T02:00,-16.9,980.0,100,7.4,0.0,2020
2020-01-18 03:00:00+00:00,2020-01-18T03:00,-16.9,980.9,100,7.4,0.0,2020
2020-01-18 04:00:00+00:00,2020-01-18T04:00,-17.3,980.0,100,4.8,0.0,2020
2020-01-18 05:00:00+00:00,2020-01-18T05:00,-17.4,979.5,100,4.0,0.0,2020
2020-01-18 06:00:00+00:00,2020-01-18T06:00,-15.4,979.0,100,3.6,0.0,2020
2020-01-18 07:00:00+00:00,2020-01-18T07:00,-15.0,978.8,100,2.6,0.0,2020
2020-01-18 08:00:00+00:00,2020-01-18T08:00,-14.6,977.9,100,2.4,0.0,2020
2020-01-18 09:00:00+00:00,2020-01-18T09:00,-15.8,976.1,100,3.6,0.0,2020
2020-01-18 10:00:00+00:00,2020-01-18T10:00,-14.5,975.2,100,3.8,0.0,2020
2020-01-18 11:00:00+00:00,2020-01-18T11:00,-13.7,974.0,100,5.7,0.0,2020
2020-01-18 12:00:00+00:00,2020-01-18T12:00,-13.6,973.4,100,8.9,0.0,2020
2020-01-18 13:00:00+00:00,2020-01-18T13:00,-12.9,971.7,100,11.5,6.0,2020
2020-01-18 14:00:00+00:00,2020-01-18T14:00,-11.6,970.6,100,11.0,85.0,2020
2020-01-18 15:00:00+00:00,2020-01-18T15:00,-9.0,969.1,100,11.9,163.0,2020
2020-01-18 16:00:00+00:00,2020-01-18T16:00,-6.7,967.5,100,13.0,166.0,2020
2020-01-18 17:00:00+00:00,2020-01-18T17:00,-5.4,965.0,100,16.3,119.0,2020
2020-01-18 18:00:00+00:00,2020-01-18T18:00,-5.8,963.4,100,20.3,82.0,2020
2020-01-18 19:00:00+00:00,2020-01-18T19:00,-6.5,960.8,100,20.9,75.0,2020
2020-01-18 20:00:00+00:00,2020-01-18T20:00,-6.6,958.4,100,21.7,55.0,2020
2020-01-18 21:00:00+00:00,2020-01-18T21:00,-6.7,956.0,100,23.4,30.0,2020
2020-01-18 22:00:00+00:00,2020-01-18T22:00,-6.9,954.2,100,31.3,5.0,2020
2020-01-18 23:00:00+00:00,2020-01-18T23:00,-6.3,952.8,100,32.4,0.0,2020
2020-01-19 00:00:00+00:00,2020-01-19T00:00,-6.4,950.7,100,32.2,0.0,2020
2020-01-19 01:00:00+00:00,2020-01-19T01:00,-5.7,949.3,99,31.3,0.0,2020
2020-01-19 02:00:00+00:00,2020-01-19T02:00,-5.1,948.1,99,28.8,0.0,2020
2020-01-19 03:00:00+00:00,2020-01-19T03:00,-4.4,946.6,98,25.4,0.0,2020
2020-01-19 04:00:00+00:00,2020-01-19T04:00,-3.2,946.3,99,23.9,0.0,2020
2020-01-19 05:00:00+00:00,2020-01-19T05:00,-1.9,945.8,99,19.5,0.0,2020
2020-01-19 06:00:00+00:00,2020-01-19T06:00,-1.2,945.6,100,16.3,0.0,2020
2020-01-19 07:00:00+00:00,2020-01-19T07:00,-0.6,945.4,98,14.3,0.0,2020
2020-01-19 08:00:00+00:00,2020-01-19T08:00,0.1,945.3,99,15.6,0.0,2020
2020-01-19 09:00:00+00:00,2020-01-19T09:00,-0.0,945.1,96,16.8,0.0,2020
2020-01-19 10:00:00+00:00,2020-01-19T10:00,-0.2,945.6,95,18.4,0.0,2020
2020-01-19 11:00:00+00:00,2020-01-19T11:00,-0.7,945.9,90,19.1,0.0,2020
2020-01-19 12:00:00+00:00,2020-01-19T12:00,-1.2,947.6,93,20.0,0.0,2020
2020-01-19 13:00:00+00:00,2020-01-19T13:00,-1.8,947.9,86,21.1,4.0,2020
2020-01-19 14:00:00+00:00,2020-01-19T14:00,-2.0,948.5,82,19.5,61.0,2020
2020-01-19 15:00:00+00:00,2020-01-19T15:00,-2.0,949.3,98,23.8,150.0,2020
2020-01-19 16:00:00+00:00,2020-01-19T16:00,-2.6,949.3,100,22.3,106.0,2020
2020-01-19 17:00:00+00:00,2020-01-19T17:00,-3.6,949.7,100,20.5,85.0,2020
2020-01-19 18:00:00+00:00,2020-01-19T18:00,-4.6,950.4,100,21.5,94.0,2020
2020-01-19 19:00:00+00:00,2020-01-19T19:00,-4.9,951.0,100,19.8,97.0,2020
2020-01-19 20:00:00+00:00,2020-01-19T20:00,-5.9,951.7,100,17.3,89.0,2020
2020-01-19 21:00:00+00:00,2020-01-19T21:00,-6.6,952.4,100,16.3,55.0,2020
2020-01-19 22:00:00+00:00,2020-01-19T22:00,-7.7,953.4,99,18.0,15.0,2020
2020-01-19 23:00:00+00:00,2020-01-19T23:00,-9.4,954.7,100,19.3,0.0,2020
2020-01-20 00:00:00+00:00,2020-01-20T00:00,-10.4,956.6,100,19.1,0.0,2020
2020-01-20 01:00:00+00:00,2020-01-20T01:00,-11.3,957.4,99,17.8,0.0,2020
2020-01-20 02:00:00+00:00,2020-01-20T02:00,-11.9,958.6,97,17.8,0.0,2020
2020-01-20 03:00:00+00:00,2020-01-20T03:00,-12.4,959.6,50,16.9,0.0,2020
2020-01-20 04:00:00+00:00,2020-01-20T04:00,-13.1,960.3,69,16.8,0.0,2020
2020-01-20 05:00:00+00:00,2020-01-20T05:00,-13.3,960.6,71,17.8,0.0,2020
2020-01-20 06:00:00+00:00,2020-01-20T06:00,-13.6,961.1,46,18.2,0.0,2020
2020-01-20 07:00:00+00:00,2020-01-20T07:00,-14.5,961.5,5,16.8,0.0,2020
2020-01-20 08:00:00+00:00,2020-01-20T08:00,-15.6,962.1,4,15.4,0.0,2020
2020-01-20 09:00:00+00:00,2020-01-20T09:00,-16.1,962.7,3,16.1,0.0,2020
2020-01-20 10:00:00+00:00,2020-01-20T10:00,-16.7,963.7,3,15.0,0.0,2020
2020-01-20 11:00:00+00:00,2020-01-20T11:00,-17.5,964.5,2,13.6,0.0,2020
2020-01-20 12:00:00+00:00,2020-01-20T12:00,-17.7,966.1,2,11.7,0.0,2020
2020-01-20 13:00:00+00:00,2020-01-20T13:00,-18.3,967.3,28,9.7,10.0,2020
2020-01-20 14:00:00+00:00,2020-01-20T14:00,-17.1,968.6,2,9.7,124.0,2020
2020-01-20 15:00:00+00:00,2020-01-20T15:00,-15.5,969.6,4,10.0,276.0,2020
2020-01-20 16:00:00+00:00,2020-01-20T16:00,-13.9,970.2,19,11.1,385.0,2020
2020-01-20 17:00:00+00:00,2020-01-20T17:00,-12.4,969.9,32,12.9,454.0,2020
2020-01-20 18:00:00+00:00,2020-01-20T18:00,-11.4,969.5,44,13.5,467.0,2020
2020-01-20 19:00:00+00:00,2020-01-20T19:00,-11.0,969.4,22,14.5,428.0,2020
2020-01-20 20:00:00+00:00,2020-01-20T20:00,-10.6,969.2,3,14.1,330.0,2020
2020-01-20 21:00:00+00:00,2020-01-20T21:00,-10.6,969.1,1,13.0,192.0,2020
2020-01-20 22:00:00+00:00,2020-01-20T22:00,-12.1,969.2,1,12.8,45.0,2020
2020-01-20 23:00:00+00:00,2020-01-20T23:00,-12.9,969.3,3,11.9,0.0,2020
2020-01-21 00:00:00+00:00,2020-01-21T00:00,-13.3,969.9,4,14.0,0.0,2020
2020-01-21 01:00:00+00:00,2020-01-21T01:00,-12.7,970.2,34,14.8,0.0,2020
2020-01-21 02:00:00+00:00,2020-01-21T02:00,-12.2,970.0,48,14.3,0.0,2020
2020-01-21 03:00:00+00:00,2020-01-21T03:00,-11.6,970.1,56,13.6,0.0,2020
2020-01-21 04:00:00+00:00,2020-01-21T04:00,-11.6,970.0,51,12.2,0.0,2020
2020-01-21 05:00:00+00:00,2020-01-21T05:00,-11.8,969.5,80,10.9,0.0,2020
2020-01-21 06:00:00+00:00,2020-01-21T06:00,-10.8,969.6,100,10.6,0.0,2020
2020-01-21 07:00:00+00:00,2020-01-21T07:00,-9.9,970.0,100,12.1,0.0,2020
2020-01-21 08:00:00+00:00,2020-01-21T08:00,-9.9,970.0,97,13.5,0.0,2020
2020-01-21 09:00:00+00:00,2020-01-21T09:00,-10.6,969.9,97,11.7,0.0,2020
2020-01-21 10:00:00+00:00,2020-01-21T10:00,-11.6,970.2,61,9.9,0.0,2020
2020-01-21 11:00:00+00:00,2020-01-21T11:00,-12.8,970.5,46,9.2,0.0,2020
2020-01-21 12:00:00+00:00,2020-01-21T12:00,-14.5,971.2,28,8.7,0.0,2020
2020-01-21 13:00:00+00:00,2020-01-21T13:00,-15.3,971.5,78,8.9,11.0,2020
2020-01-21 14:00:00+00:00,2020-01-21T14:00,-13.6,972.2,57,5.6,104.0,2020
2020-01-21 15:00:00+00:00,2020-01-21T15:00,-11.5,972.6,93,7.4,232.0,2020
2020-01-21 16:00:00+00:00,2020-01-21T16:00,-9.8,973.1,81,8.5,333.0,2020
2020-01-21 17:00:00+00:00,2020-01-21T17:00,-8.5,972.4,62,9.3,438.0,2020
2020-01-21 18:00:00+00:00,2020-01-21T18:00,-7.6,971.7,26,9.7,472.0,2020
2020-01-21 19:00:00+00:00,2020-01-21T19:00,-7.1,971.5,30,11.3,432.0,2020
2020-01-21 20:00:00+00:00,2020-01-21T20:00,-7.0,971.5,55,11.9,317.0,2020
2020-01-21 21:00:00+00:00,2020-01-21T21:00,-7.2,971.3,96,8.7,164.0,2020
2020-01-21 22:00:00+00:00,2020-01-21T22:00,-8.2,971.0,98,5.1,31.0,2020
2020-01-21 23:00:00+00:00,2020-01-21T23:00,-8.0,970.9,99,8.9,0.0,2020
2020-01-22 00:00:00+00:00,2020-01-22T00:00,-6.9,971.0,99,11.1,0.0,2020
2020-01-22 01:00:00+00:00,2020-01-22T01:00,-6.8,971.3,82,10.6,0.0,2020
2020-01-22 02:00:00+00:00,2020-01-22T02:00,-7.0,971.6,26,11.1,0.0,2020
2020-01-22 03:00:00+00:00,2020-01-22T03:00,-8.6,971.2,15,9.5,0.0,2020
2020-01-22 04:00:00+00:00,2020-01-22T04:00,-9.8,971.0,1,10.2,0.0,2020
2020-01-22 05:00:00+00:00,2020-01-22T05:00,-10.4,970.4,0,10.5,0.0,2020
2020-01-22 06:00:00+00:00,2020-01-22T06:00,-10.9,969.9,0,10.2,0.0,2020
2020-01-22 07:00:00+00:00,2020-01-22T07:00,-11.2,969.6,0,9.7,0.0,2020
2020-01-22 08:00:00+00:00,2020-01-22T08:00,-11.6,969.4,17,9.4,0.0,2020
2020-01-22 09:00:00+00:00,2020-01-22T09:00,-11.8,969.1,4,9.2,0.0,2020
2020-01-22 10:00:00+00:00,2020-01-22T10:00,-11.7,969.4,5,9.4,0.0,2020
2020-01-22 11:00:00+00:00,2020-01-22T11:00,-11.7,969.5,15,9.9,0.0,2020
2020-01-22 12:00:00+00:00,2020-01-22T12:00,-11.4,970.0,30,10.6,0.0,2020
2020-01-22 13:00:00+00:00,2020-01-22T13:00,-11.1,970.4,50,9.7,9.0,2020
2020-01-22 14:00:00+00:00,2020-01-22T14:00,-9.2,971.0,49,8.2,98.0,2020
2020-01-22 15:00:00+00:00,2020-01-22T15:00,-6.8,971.8,75,7.1,217.0,2020
2020-01-22 16:00:00+00:00,2020-01-22T16:00,-4.2,971.9,28,4.6,356.0,2020
2020-01-22 17:00:00+00:00,2020-01-22T17:00,-2.3,971.1,54,4.1,465.0,2020
2020-01-22 18:00:00+00:00,2020-01-22T18:00,-1.0,970.5,34,6.0,464.0,2020
2020-01-22 19:00:00+00:00,2020-01-22T19:00,-0.3,969.9,1,6.6,437.0,2020
2020-01-22 20:00:00+00:00,2020-01-22T20:00,-0.2,969.5,40,7.5,337.0,2020
2020-01-22 21:00:00+00:00,2020-01-22T21:00,-1.4,969.3,97,6.8,195.0,2020
2020-01-22 22:00:00+00:00,2020-01-22T22:00,-3.4,969.3,96,10.8,44.0,2020
2020-01-22 23:00:00+00:00,2020-01-22T23:00,-3.7,969.1,98,12.1,0.0,2020
2020-01-23 00:00:00+00:00,2020-01-23T00:00,-3.6,969.8,96,16.4,0.0,2020
2020-01-23 01:00:00+00:00,2020-01-23T01:00,-4.3,969.9,99,15.4,0.0,2020
2020-01-23 02:00:00+00:00,2020-01-23T02:00,-5.3,969.6,100,15.9,0.0,2020
2020-01-23 03:00:00+00:00,2020-01-23T03:00,-5.7,969.4,100,15.7,0.0,2020
2020-01-23 04:00:00+00:00,2020-01-23T04:00,-5.9,969.5,100,16.1,0.0,2020
2020-01-23 05:00:00+00:00,2020-01-23T05:00,-6.3,969.2,100,15.7,0.0,2020
2020-01-23 06:00:00+00:00,2020-01-23T06:00,-6.6,969.2,100,15.8,0.0,2020
2020-01-23 07:00:00+00:00,2020-01-23T07:00,-6.9,969.0,100,15.0,0.0,2020
2020-01-23 08:00:00+00:00,2020-01-23T08:00,-7.0,968.7,95,14.5,0.0,2020
2020-01-23 09:00:00+00:00,2020-01-23T09:00,-7.6,968.6,97,13.4,0.0,2020
2020-01-23 10:00:00+00:00,2020-01-23T10:00,-8.4,968.1,97,12.6,0.0,2020
2020-01-23 11:00:00+00:00,2020-01-23T11:00,-9.2,967.7,99,11.4,0.0,2020
2020-01-23 12:00:00+00:00,2020-01-23T12:00,-8.5,968.2,99,13.3,0.0,2020
2020-01-23 13:00:00+00:00,2020-01-23T13:00,-8.4,968.2,98,12.4,10.0,2020
2020-01-23 14:00:00+00:00,2020-01-23T14:00,-6.2,968.9,98,12.7,95.0,2020
2020-01-23 15:00:00+00:00,2020-01-23T15:00,-3.6,969.7,98,11.3,232.0,2020
2020-01-23 16:00:00+00:00,2020-01-23T16:00,-1.1,969.9,98,9.3,351.0,2020
2020-01-23 17:00:00+00:00,2020-01-23T17:00,0.9,969.3,100,8.3,373.0,2020
2020-01-23 18:00:00+00:00,2020-01-23T18:00,2.4,968.8,100,7.2,399.0,2020
2020-01-23 19:00:00+00:00,2020-01-23T19:00,2.7,968.2,100,5.6,303.0,2020
2020-01-23 20:00:00+00:00,2020-01-23T20:00,2.3,967.8,100,4.9,243.0,2020
2020-01-23 21:00:00+00:00,2020-01-23T21:00,1.1,967.7,100,6.0,127.0,2020
2020-01-23 22:00:00+00:00,2020-01-23T22:00,0.1,967.5,100,8.7,32.0,2020
2020-01-23 23:00:00+00:00,2020-01-23T23:00,-0.7,967.6,100,8.3,0.0,2020
2020-01-24 00:00:00+00:00,2020-01-24T00:00,-1.9,968.1,100,11.2,0.0,2020
2020-01-24 01:00:00+00:00,2020-01-24T01:00,-2.4,968.2,97,11.5,0.0,2020
2020-01-24 02:00:00+00:00,2020-01-24T02:00,-2.9,967.9,100,11.9,0.0,2020
2020-01-24 03:00:00+00:00,2020-01-24T03:00,-2.9,967.8,100,12.6,0.0,2020
2020-01-24 04:00:00+00:00,2020-01-24T04:00,-2.9,967.7,100,12.7,0.0,2020
2020-01-24 05:00:00+00:00,2020-01-24T05:00,-3.0,967.9,94,13.1,0.0,2020
2020-01-24 06:00:00+00:00,2020-01-24T06:00,-3.6,967.6,98,12.7,0.0,2020
2020-01-24 07:00:00+00:00,2020-01-24T07:00,-4.2,967.4,76,12.6,0.0,2020
2020-01-24 08:00:00+00:00,2020-01-24T08:00,-4.5,967.2,71,12.7,0.0,2020
